t,x,y,x_ref,y_ref,target_x,target_y,vx_ref,vy_ref,support,left_foot_x,left_foot_y,left_foot_z,left_knee_x,left_knee_y,left_knee_z,right_foot_x,right_foot_y,right_foot_z,right_knee_x,right_knee_y,right_knee_z,apple_x,apple_y,apple_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,apple_caught,wbc_control,arm_error_x,arm_error_y,arm_error_z,arm_force_x,arm_force_y,arm_force_z
19.27,4.949816872576759,0.004045297136770783,4.9646165242221825,0.0025816424804475727,5.0,0.0,0.1537861376715768,-0.011218756319830494,right_stance,5.098514616926891,-0.15670208081918768,0.09321638446582674,4.988255902456363,-0.1336391441202524,0.38967167521864343,4.935148517975567,0.14522469430160445,0.06990997903960679,4.929645657108572,0.13500851730279026,0.3872120919821431,4.905457252770776,-0.2260750501688306,0.7188222574522922,4.905457252770776,-0.2260750501688306,0.7188222574522922,4.8855375006885,0.2553285168443666,0.6380532708751494,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.28,4.950501345549259,0.003996045087837637,4.966128459535628,0.0024713461604299516,5.0,0.0,0.15205773345350854,-0.011092673441118238,right_stance,5.095201192021461,-0.15801475428426587,0.09246987113972732,4.98278307776578,-0.13422005680057042,0.38798768908666786,4.941216575142494,0.14477703631365166,0.06884542241439873,4.932799102600686,0.1347791536496032,0.3860883572204816,4.909952986054454,-0.2264662687136303,0.7176695067196661,4.909952986054454,-0.2264662687136303,0.7176695067196661,4.8822418167416215,0.2553643192181875,0.6376955920091013,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.29,4.951174991001395,0.00394757897649755,4.967623201623421,0.0023623040451325266,5.0,0.0,0.15033538367073188,-0.010967032166867742,right_stance,5.091871527584868,-0.1592589647051868,0.09176019110342096,4.977364709256713,-0.13479961967796011,0.38634989870890957,4.947237950470649,0.14433281228463116,0.06774965277031061,4.935928004428942,0.1345515763817363,0.38490717415780584,4.914394958550472,-0.22684436136968766,0.716482615121386,4.914394958550472,-0.22684436136968766,0.716482615121386,4.878986663163748,0.25538957012121866,0.6372777179641971,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.3,4.951838065083712,0.0038998782571117324,4.969100812853265,0.0022545115854907677,5.0,0.0,0.14861920987986058,-0.010841841365073183,right_stance,5.088525945705133,-0.16043839277052468,0.09109659749123844,4.972011276573436,-0.1353774429787391,0.38477375958672333,4.953211222885839,0.14389213952275426,0.06664058471294354,4.9390325340570715,0.13432577113098373,0.38368711347611906,4.918773873104875,-0.22720885188790962,0.7152793890256104,4.918773873104875,-0.22720885188790962,0.7152793890256104,4.875781767503866,0.25540448380540753,0.6368162188734005,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.31,4.952490819799321,0.0038529226727415967,4.970561356771675,0.0021479641464413127,5.0,0.0,0.14690933118730334,-0.010717109724988048,right_stance,5.08516484353576,-0.16155755816477674,0.09048888158371954,4.9667329260245685,-0.13595305437500926,0.3832752658679877,4.959135010373056,0.14345513258843925,0.06553719569399799,4.942112866089799,0.13410172328610462,0.3824478543460418,4.923080573680696,-0.22755935109891706,0.7140783792016691,4.923080573680696,-0.22755935109891706,0.7140783792016691,4.872636666471332,0.2554093682421508,0.6363285878635089,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.32,4.953133502503344,0.003806692298206809,4.97200489807978,0.00204265700868732,5.0,0.0,0.145205864269421,-0.010592845758595511,right_stance,5.0817886753561625,-0.16262165270449183,0.09014811874439486,4.961539427663766,-0.1365258881637774,0.3820716492006059,4.965007973469659,0.14302190299149842,0.06466018768070411,4.945169177618178,0.1338794180471206,0.38141084363896394,4.927306075316307,-0.2278955546507345,0.7130995614257118,4.927306075316307,-0.2278955546507345,0.7130995614257118,4.869560681749842,0.2554046196523109,0.6360339171799332,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.330000000000002,4.953766355421179,0.0037611675820470444,4.973431502609324,0.0019385853704491063,5.0,0.0,0.14350892339269175,-0.010469057802079422,right_stance,5.078397930793451,-0.16363636348750246,0.09078225399555438,4.956440135799981,-0.1370952757283783,0.3818769200244012,4.970828818622187,0.14259255889625647,0.06472748795997763,4.948201647583522,0.13365884047853413,0.38129479406069344,4.931441592743963,-0.22821723996408533,0.7130598592689219,4.931441592743963,-0.22821723996408533,0.7130598592689219,4.866562897052775,0.2553907162183934,0.6366484149279721,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.34,4.954389615187154,0.0037163293872313806,4.974841237298868,0.001835744349200068,5.0,0.0,0.1418186204338822,-0.0103457540172957,right_stance,5.07499310937506,-0.16460769061522157,0.09147704185676497,4.95144395329734,-0.13766043741288178,0.38178276581954773,4.976596301395029,0.14216720483574505,0.06483510404176693,4.95121045616166,0.13343997556129866,0.381196536187511,4.9354785674779755,-0.22852426244879837,0.7130540237667864,4.9354785674779755,-0.22852426244879837,0.7130540237667864,4.863652136505308,0.2553682110507238,0.6372662772364204,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.35,4.955003512405057,0.0036721590304664253,4.976234170170202,0.0017341289833878871,5.0,0.0,0.14013506490022143,-0.01022294239324396,right_stance,5.071574691881307,-0.1655417639269033,0.09222087061937509,4.94655929997257,-0.13822047592079084,0.38178333626854116,4.982309229520191,0.1417459414360654,0.06498186310114545,4.954195784169132,0.1332228082433834,0.3811157548617637,4.9394086932121,-0.2288165510333081,0.7130794001139846,4.9394086932121,-0.2288165510333081,0.7130794001139846,4.860836944420831,0.25533772448662523,0.637884446111613,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.36,4.955608271231843,0.0036286383199628956,4.977610370304944,0.0016337342341410188,5.0,0.0,0.1384583639495759,-0.0101006307475392,right_stance,5.068143109235458,-0.16644466293306967,0.09300199906389908,4.9417940853381666,-0.1387743713290537,0.381872443060924,4.987966465778536,0.14132886515194756,0.06516656419901332,4.957157812492736,0.13300732348878255,0.3810521382054223,4.943223939397889,-0.2290941030670637,0.713133109304886,4.943223939397889,-0.2290941030670637,0.713133109304886,4.8581255665207514,0.2552999358077456,0.6384997810395742,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.37,4.956204108985684,0.0035857495915304106,4.978969907821356,0.0015345549869604646,5.0,0.0,0.1367886224106225,-0.009978826727883344,right_stance,5.064698709890116,-0.16732224377516167,0.09380864382205643,4.937155685873566,-0.13932097778767707,0.3820436122476389,4.993566930704051,0.14091606801446172,0.06538798171772725,4.960096721543785,0.13279350632482684,0.381005377707316,4.946916572909456,-0.22935697866273372,0.7132120828155694,4.946916572909456,-0.22935697866273372,0.7132120828155694,4.85552593262791,0.25525557446578245,0.6391090825817518,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.38,4.956791235779355,0.0035434757428785884,4.980312853851348,0.0014365860533968337,5.0,0.0,0.1351259428030175,-0.009857537813536502,right_stance,5.061241726831258,-0.16817997659500533,0.09462906602193422,4.932650926936347,-0.13985902195440336,0.38229013750788027,4.999109605103742,0.14050763739177513,0.06564486891271189,4.963012690738123,0.1325813418876708,0.3809751683051757,4.950479177734243,-0.2296052945513156,0.7133130988719945,4.950479177734243,-0.2296052945513156,0.7133130988719945,4.853045640845337,0.2552054109108427,0.6397091166680888,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.39,4.957369854179797,0.003501800266015085,4.9816392805176966,0.0013398221727126999,5.0,0.0,0.1334704253575591,-0.009736771316787752,right_stance,5.0577722454177945,-0.16902279619746785,0.09545165688868917,4.9282860693520725,-0.14038710319338615,0.3826051337715531,5.004593532387056,0.14010365576375716,0.06593596155957629,4.965905898002896,0.1323708154658332,0.38096120846260345,4.9539046726636045,-0.22983921752856062,0.7134328199159569,4.9539046726636045,-0.22983921752856062,0.7134328199159569,4.850691943213712,0.25515024711957185,0.6402966393653358,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.400000000000002,4.957940158894541,0.003460707277640142,4.982949260911454,0.0012442580135302594,5.0,0.0,0.13182216803634092,-0.009616534384425276,right_stance,5.054290173303986,-0.16985496835892214,0.09626502192172202,4.924066800647543,-0.1409036955467997,0.3829815906523021,5.010017820699815,0.13970420051116886,0.06625998167589862,4.968776519310861,0.13216191254168586,0.3809632002410876,4.957186326990181,-0.23005895757542494,0.7135678308731578,4.957186326990181,-0.23005895757542494,0.7135678308731578,4.848471732823714,0.2550909069219678,0.640868421895978,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.41,4.958502336485511,0.0034201815474496685,4.984242869069566,0.0011498881754643006,5.0,0.0,0.1301812665528947,-0.009496833999205685,right_stance,5.050795213656133,-0.17067997359751536,0.09705806322066372,4.9199982308190595,-0.14140715146908625,0.3834124251681655,5.015381644858859,0.13930934372008197,0.06661564129664685,4.97162472824286,0.131954618830793,0.380980849367185,4.960317774250615,-0.23026476073854096,0.7137146778250268,4.960317774250615,-0.23026476073854096,0.7137146778250268,4.846391532343069,0.25502822622650395,0.6414212756828486,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.42,4.95905656511056,0.0033802085242699074,4.985520179952686,0.0010567071907404933,5.0,0.0,0.12854781439231938,-0.009377676981322377,right_stance,5.047286842780611,-0.17150040970051794,0.09782005949426958,4.9160848924573255,-0.14189570729520432,0.3838905332583703,5.020684248084717,0.13891915200209226,0.06700164628216271,4.974450695578909,0.13174892031901758,0.38101386529498776,4.96329302408157,-0.2304569018589101,0.7138699066876154,4.96329302408157,-0.2304569018589101,0.7138699066876154,4.844457483903411,0.2549630432428408,0.641952077196352,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.43,4.959603014292977,0.003340774359957947,4.986781269423195,0.0009647095257990139,5.0,0.0,0.12692190283139468,-0.00925906998987275,right_stance,5.043764293136294,-0.1723179138173119,0.09854074326383278,4.912330744985317,-0.14236749039687063,0.3844088396444613,5.025924943530726,0.13853368633080917,0.06741670013775805,4.9772545889182425,0.13154480329732215,0.3810619612639979,4.9661064722833945,-0.23063567723816064,0.7140301015067739,4.9661064722833945,-0.23063567723816064,0.7140301015067739,4.842675340278985,0.2548961888000639,0.6424577923851352,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.44,4.960141844719009,0.0033018659310144415,4.988026214223418,0.0008738895828835158,5.0,0.0,0.1253036209586768,-0.009141019524324119,right_stance,5.0402265425213475,-0.17313310448770752,0.09921037476894493,4.908739182706309,-0.14282052796443967,0.3849603456303593,5.031103115608125,0.13815300189501453,0.0678595078242443,4.9800365723284346,0.13134225439420313,0.38112485435252685,4.968752909208835,-0.2308013973317862,0.7141919219885573,4.968752909208835,-0.2308013973317862,0.7141919219885573,4.841050457278065,0.254828476856107,0.6429355004768492,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.45,4.960673208063345,0.0032634708578655326,4.9892550919540435,0.0007842417016154637,5.0,0.0,0.12369305569457431,-0.009023531925978184,right_stance,5.036672310014462,-0.17394554359350833,0.09981981209880467,4.90531304630801,-0.14325275733671006,0.38553817448737215,5.0362182211075766,0.13777714796880752,0.06832877953913617,4.982796806023642,0.13114126060571105,0.38120226552674574,4.971227526613388,-0.23095437955779544,0.7143521398971469,4.971227526613388,-0.23095437955779544,0.7143521398971469,4.839587787259053,0.25476069529086426,0.6433824169432667,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.46,4.961197246842352,0.0032255775217828672,4.990467981052742,0.0006957601605538465,5.0,0.0,0.12209029181140175,-0.008906613379433876,right_stance,5.033100059024726,-0.17475371790142788,0.10036057710513596,4.9020546374258815,-0.14366203778661274,0.3861356141248158,5.041269790118646,0.13740616779896184,0.06882323444882273,4.98553544607183,0.13094180932301747,0.3812939196854963,4.973525923118927,-0.23109494130721023,0.7145076739690824,4.973525923118927,-0.23109494130721023,0.7145076739690824,4.838291873676381,0.2546935970715454,0.643795915433252,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.47,4.961714094294752,0.0031881750794208776,4.991664960772986,0.0006084391787402892,5.0,0.0,0.12049541195340922,-0.008790269914048448,right_stance,5.029508007574113,-0.17555503960811222,0.10082491669951871,4.898965735835722,-0.14404616365735867,0.38674615680283697,5.046257426749503,0.13704009850965035,0.06934160435270698,4.988252644130745,0.13074388835750514,0.38139954570099366,4.975644108452753,-0.23122339323986418,0.7146556230120037,4.975644108452753,-0.23122339323986418,0.7146556230120037,4.837166846557113,0.25462789187415186,0.6441735484877988,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.48,4.962223874289305,0.0031512534749615494,4.992846111163071,0.0005222729172295816,5.0,0.0,0.11890849665678567,-0.008674507405396653,right_stance,5.025894145710893,-0.1763458651000754,0.1012058591937506,4.896047618822215,-0.14440287873125188,0.38736353569944915,5.051180809650074,0.13667897102460688,0.06988263726111095,4.990948547212275,0.1305474859633633,0.38151887645552984,4.9775785066303255,-0.23134003294505642,0.7147932968779472,4.9775785066303255,-0.23134003294505642,0.7147932968779472,4.836216418807141,0.25456423823963753,0.6445130668633914,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.490000000000002,4.962726701258966,0.003114803449866462,4.994011513045331,0.0004372554806056471,5.0,0.0,0.11732962436963382,-0.008559331576727855,right_stance,5.022256259739723,-0.17712153099651595,0.10149726540114853,4.893301082257161,-0.144729891701982,0.38798175819697045,5.056039692342466,0.1363228100067287,0.07044510086968765,4.993623297474717,0.13035259085768625,0.38165164887430125,4.979325958251202,-0.2314451390418486,0.7149182450252843,4.979325958251202,-0.2314451390418486,0.7149182450252843,4.835443883246357,0.2545032363374297,0.6448124373031469,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.5,4.9632226801609045,0.003078816550246018,4.995161247995561,0.00035338091848297233,5.0,0.0,0.11575887147191496,-0.008444748000420933,right_stance,5.018591962760742,-0.17787640644275657,0.10169387427367113,4.890726462918076,-0.14502489261088466,0.3885951358024834,5.0608339033632745,0.13597163381504568,0.0710277859141006,4.996277032042429,0.13015919223807818,0.3817976039544741,4.9808837220747835,-0.2315389657882362,0.7150282824091443,4.9808837220747835,-0.2315389657882362,0.7150282824091443,4.834852110275018,0.25444542140261867,0.6450698586094177,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.51,4.963711906461677,0.0030432851318644093,4.996295398322633,0.00027064322699352444,5.0,0.0,0.11419631229536142,-0.008330762099436836,right_stance,5.014898730840645,-0.17860396055627178,0.10179134289909256,4.888323661584712,-0.14528557009844878,0.38919831066138577,5.065563346222798,0.13562545447892152,0.07162950938986581,4.998909882852174,0.12996727979778017,0.3819564867906079,4.982249476034746,-0.23162173826213955,0.7151215124675127,4.982249476034746,-0.23162173826213955,0.7151215124675127,4.834443546078667,0.2543912579063236,0.6452837758866229,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.52,4.964194466146802,0.003008202362807606,4.997414047048306,0.00018903635025917898,5.0,0.0,0.11264201914335477,-0.008217379148768642,right_stance,5.011173943996389,-0.17929684388512332,0.10178628071952558,4.886092166466999,-0.14550962931438483,0.38978627866160687,5.070227999186819,0.13528427768928625,0.07224911762344005,5.001521976525492,0.1297768437383424,0.3821280465965462,4.9834213178396904,-0.23169364817024754,0.7151963469986444,4.9834213178396904,-0.23169364817024754,0.7151963469986444,4.834220211286077,0.25434113451160595,0.6454528928389011,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.53,4.9646704357539155,0.002973562223849521,4.998517277887251,0.00010855418184968733,5.0,0.0,0.11109606231076813,-0.00810460427688899,right_stance,5.007414931058998,-0.17994698270921206,0.10167627785412513,4.8840310765425174,-0.1456948103229584,0.3903544091580678,5.074827914886916,0.1349481028066426,0.0728854891819243,5.004113434266316,0.12958787477987252,0.382312036723894,4.984397765291943,-0.23175485033325172,0.7152515227549078,4.984397765291943,-0.23175485033325172,0.7152515227549078,4.834183700003959,0.2542953598598606,0.6455761820236167,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.54,4.965139882428644,0.0029393595065585402,4.999605175227253,2.919056622621118e-05,5.0,0.0,0.10955851010377037,-0.00799244246719474,right_stance,5.003619017401763,-0.1805456849879266,0.10145992741282492,4.882139124413831,-0.14583890683517636,0.3908984613721703,5.079363219765588,0.13461692288553756,0.07353753761006016,5.006684371782995,0.12940036416890052,0.38250821467719015,4.985177756437994,-0.2318054598880545,0.7152861146083505,4.985177756437994,-0.2318054598880545,0.7152861146083505,4.834335179162928,0.25425415922495304,0.6456528929786907,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.55,4.96560286400231,0.002905589809193716,5.000677824109628,-4.906069982954605e-05,5.0,0.0,0.10802942885959055,-0.007880898559448728,right_stance,4.9997835744638985,-0.18108375672465202,0.10163916583052846,4.88041469833493,-0.1459397850959217,0.39191692169590553,5.083834113362788,0.1342907247151374,0.07470653814082007,5.009234899233924,0.1292143036839047,0.3832186662821228,4.985760649642345,-0.2318455502391727,0.7158018693302637,4.985760649642345,-0.2318455502391727,0.7158018693302637,4.834675388121587,0.2542176720645138,0.6461848823152727,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.56,4.966059429090547,0.002872249530445136,5.001735310209824,-0.00012620586580057978,5.0,0.0,0.10650888296624074,-0.007769977251218491,right_stance,4.995906069977186,-0.18155162747208478,0.1023053418153744,4.878855863100663,-0.1459954027523675,0.3934970727366886,5.088240867450488,0.1339694888755061,0.07648218912150888,5.011765121195829,0.1290296856385521,0.3845338647573701,4.9861462236528595,-0.23187515178289483,0.7168892706523734,4.9861462236528595,-0.23187515178289483,0.7168892706523734,4.835204638489044,0.25418595048981896,0.6472626764791415,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.57,4.966509617211905,0.002839335861079234,5.0027777198182255,-0.00020225122603416472,5.0,0.0,0.10499693488219548,-0.007659683099311826,right_stance,4.991984117808132,-0.18193948363749443,0.10283661843924059,4.87746037954214,-0.1460038275300475,0.3950123989236352,5.092583825022137,0.13365318980914306,0.07824001287656446,5.014275136653897,0.12884650288271043,0.3858300694184776,4.98633467770019,-0.23189425141885697,0.7179249402865543,4.98633467770019,-0.23189425141885697,0.7179249402865543,4.835922814140568,0.25415895866759336,0.6482628718798754,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.580000000000002,4.966953458925524,0.0028068467735539292,5.0038051398211545,-0.00027720311835574134,5.0,0.0,0.10349364515602603,-0.00755002052120905,right_stance,4.988015526360596,-0.18223740816142314,0.10321538376816437,4.876225722423664,-0.14596325554484169,0.3964400044197246,5.096863399143741,0.13334179590730375,0.07995877165124188,5.016765039012793,0.12866474880129528,0.3870867396637736,4.986326631647224,-0.23190279285467552,0.7188890505330814,4.986326631647224,-0.23190279285467552,0.7188890505330814,4.836829371415935,0.25413657315893834,0.6491655480263787,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.59,4.967390975986939,0.002774781009672746,5.004817657682064,-0.0003510679226970739,5.0,0.0,0.10199907244598781,-0.007440993796491854,right_stance,4.983998344541807,-0.18243552503690624,0.10342601356194583,4.875149096591436,-0.14587202908284622,0.39775838726967305,5.101080071673371,0.13303526961059597,0.08161824246852105,5.0192349161277034,0.12848441731101845,0.38828430807904035,4.986123126177661,-0.23190067770018968,0.7197630923258068,4.986123126177661,-0.23190067770018968,0.7197630923258068,4.837923339505171,0.2541185841924105,0.6499520375120714,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.6,4.96782218152112,0.002743138066350838,5.005815361422928,-0.00042385205973864367,5.0,0.0,0.10051327353955922,-0.007332607068268603,right_stance,4.979930904376523,-0.18252414701165104,0.10345522252106618,4.874227451280197,-0.1457286536855449,0.39894780671000973,5.105234391855717,0.13273356752331844,0.08319958773322483,5.021684850354491,0.12830550285511022,0.3894045494979095,4.985725622986029,-0.23188776733882227,0.7205302355944496,4.985725622986029,-0.23188776733882227,0.7205302355944496,4.839203321041425,0.2541046978601348,0.6506052897112714,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.61,4.968247080211859,0.002711918179568719,5.006798339605824,-0.0004955619895662403,5.0,0.0,0.09903630337293025,-0.007224864344595979,right_stance,4.9758118594569325,-0.18249392467777797,0.10329238219677422,4.873457492539569,-0.1455318143847671,0.399990622241498,5.1093269747982015,0.13243664054098495,0.08468570009696275,5.024114918618134,0.12812800039608835,0.3904309245331927,4.9851360049056845,-0.23186388555462778,0.721175660533926,4.9851360049056845,-0.23186388555462778,0.721175660533926,4.840667492935195,0.25409453921771913,0.651110206744418,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.62,4.9686656685066435,0.0026811223065921893,5.007766681314716,-0.0005662042103417131,5.0,0.0,0.09756821505043933,-0.00711776949989684,right_stance,4.971640218537029,-0.18233599500985936,0.10292979858924958,4.872835693796318,-0.14528039094041714,0.4008715979909493,5.1133584998349875,0.1321444339904594,0.0860615150300595,5.026525192498582,0.12795190540665136,0.391348891025558,4.984356575887091,-0.2318288218848747,0.7216868533330315,4.984356575887091,-0.2318288218848747,0.7216868533330315,4.842313607497961,0.25408765626072577,0.6514539452186601,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.63,4.9690779348361795,0.0026507521065386955,5.008720476137423,-0.0006357852569878416,5.0,0.0,0.0961090598639566,-0.007011326276374184,right_stance,4.967415373716172,-0.18204212727115496,0.10236294307393086,4.8723583046208745,-0.14497347194367857,0.40157816649856726,5.11732970878491,0.13185688778211344,0.08731428515991309,5.028915738333197,0.12777721385877616,0.39214617746795377,4.983390060716588,-0.2317823356595642,0.7220538605576539,4.983390060716588,-0.2317823356595642,0.7220538605576539,4.84413899391597,0.2540835247425552,0.6516261778797449,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.64,4.96948385984777,0.0026208099193726292,5.009659814147787,-0.0007043116998872871,5.0,0.0,0.09465888731221213,-0.006905538285421091,right_stance,4.963137122802744,-0.18160486408056392,0.1015906310562227,4.872021357814959,-0.14461036765907084,0.4021006467919021,5.121241404109244,0.13157393657340197,0.08843381116183514,5.031286617335049,0.1276039222110999,0.39281301318953543,4.982239604346425,-0.23172416068122412,0.7222694971393916,4.982239604346425,-0.23172416068122412,0.7222694971393916,4.846140560146228,0.25408155379087527,0.6516193100535257,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.650000000000002,4.9698834166518,0.002591298743412653,5.010584785888026,-0.0007717901435955799,5.0,0.0,0.09321774512006772,-0.006800409009026549,right_stance,4.958805685601423,-0.18101765533024688,0.10061514365091681,4.871820674981531,-0.144190621490137,0.40243241243518213,5.125094446974787,0.1312955099432476,0.08941262481444821,5.033637885726246,0.12743202739466986,0.39334231090770144,4.980908770690721,-0.23165401049070553,0.7223295037749571,4.980908770690721,-0.23165401049070553,0.7223295037749571,4.84831479531647,0.2540810922722199,0.6514286465968534,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.66,4.970276571080589,0.0025622222114355456,5.011495482351292,-0.0008382272255681026,5.0,0.0,0.09178567925773046,-0.0066959418011770305,right_stance,4.954421714020339,-0.18027498257772867,0.09944228870213265,4.871751870776939,-0.1437140199653906,0.4025700061581712,5.128889755227614,0.13102153257661459,0.09024612074148802,5.035969594885656,0.12726152679714461,0.39372979816549547,4.979401540729544,-0.23157158415764378,0.7222326504791696,4.979401540729544,-0.23157158415764378,0.7222326504791696,4.85065777271869,0.2540814358471534,0.6510525060022527,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.67,4.970663281958949,0.002533584565461596,5.0123919949644025,-0.0009036296149010235,5.0,0.0,0.09036273395990672,-0.006592139889253735,right_stance,4.949986296043033,-0.17937247151786406,0.09808139858607574,4.871810356078016,-0.14318060115324244,0.40251319865470697,5.132628301282447,0.13075192445864878,0.09093263433795484,5.038281791510289,0.1270924182455308,0.39397409514669784,4.977722309754737,-0.23147657252780443,0.7219807840370289,4.977722309754737,-0.23147657252780443,0.7219807840370289,4.853165153491595,0.2540818346514963,0.650492279291142,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.68,4.971043501385787,0.0025053906303067726,5.013274415570776,-0.0009680040110861354,5.0,0.0,0.0889489517448952,-0.006489006375425371,right_stance,4.945500953748367,-0.17830699017961232,0.09654526345227848,4.871991340322655,-0.14259066142678364,0.40226499017921674,5.136311109932377,0.13048660107776,0.09147346440244969,5.04057451778973,0.1269246999875411,0.39407673738386095,4.975875883587139,-0.23136866485378588,0.7215788181495099,4.975875883587139,-0.23136866485378588,0.7215788181495099,4.855832191090886,0.2540815015326139,0.6497524323677568,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.69,4.971417175026161,0.0024776457859872147,5.014142836413556,-0.0010313571427795543,5.0,0.0,0.08754437343361736,-0.006386544238036382,right_stance,4.940967635684449,-0.17707673059867832,0.09484999983562392,4.872289833300865,-0.1419447605113626,0.40183155464004094,5.139939256083349,0.1302254736370184,0.091872840049635,5.042847811593008,0.12675837067165838,0.39404214292578305,4.973867473595064,-0.2312475557305921,0.7210346661434661,4.973867473595064,-0.2312475557305921,0.7210346661434661,4.858653736647515,0.2540796207637388,0.6488404515706404,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
19.7,4.971784242413215,0.002450355939061291,5.014997350118916,-0.0010936957665842301,5.0,0.0,0.08614903816858405,-0.006284756332990519,right_stance,4.9363887040059,-0.1756812718960848,0.09301485588457252,4.872700646684103,-0.1412437247598359,0.40122212697081094,5.1435138624176,0.12996844927324086,0.09213783253706287,5.0451017066673325,0.12659342932599188,0.3938775245904391,4.971702690349015,-0.23111295225346645,0.7203591171980012,4.971702690349015,-0.23111295225346645,0.7203591171980012,4.861624245312855,0.2540753571538237,0.6477667332304624,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
